
 LQR gain path =/root/my_pkg/workspace/src/observer/data/LQR_16_04_2021/LQR_gain.mat 
data.orientation.z 0.346955567598 yaw_offset 0.0
data.orientation.z 0.346955567598 yaw_offset 0.0
data.orientation.z 0.346955567598 yaw_offset 0.0
data.orientation.z 0.346955567598 yaw_offset 0.0
data.orientation.z 0.346955567598 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346955567598 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842825413 yaw_offset 0.0
data.orientation.z 0.346842825413 yaw_offset 0.0
data.orientation.z 0.346842825413 yaw_offset 0.0
data.orientation.z 0.346842825413 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842825413 yaw_offset 0.0
data.orientation.z 0.346842825413 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842825413 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842825413 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842139959 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842139959 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346842497587 yaw_offset 0.0
data.orientation.z 0.346729397774 yaw_offset 0.0
data.orientation.z 0.346729397774 yaw_offset 0.0
data.orientation.z 0.346729397774 yaw_offset 0.0
data.orientation.z 0.346729546785 yaw_offset 0.0
data.orientation.z 0.346729546785 yaw_offset 0.0
data.orientation.z 0.346729546785 yaw_offset 0.0
data.orientation.z 0.346729546785 yaw_offset 0.0
data.orientation.z 0.346729546785 yaw_offset 0.0
data.orientation.z 0.346729546785 yaw_offset 0.0
data.orientation.z 0.346729546785 yaw_offset 0.0
data.orientation.z 0.346729546785 yaw_offset 0.0
data.orientation.z 0.346729397774 yaw_offset 0.0
data.orientation.z 0.34672921896 yaw_offset 0.0
data.orientation.z 0.34672921896 yaw_offset 0.0
data.orientation.z 0.34672921896 yaw_offset 0.0
data.orientation.z 0.346729397774 yaw_offset 0.0
data.orientation.z 0.34672921896 yaw_offset 0.0
data.orientation.z 0.34672921896 yaw_offset 0.0
data.orientation.z 0.34672921896 yaw_offset 0.0
data.orientation.z 0.346729546785 yaw_offset 0.0
data.orientation.z 0.346729546785 yaw_offset 0.0
data.orientation.z 0.346729546785 yaw_offset 0.0
data.orientation.z 0.346729546785 yaw_offset 0.0
data.orientation.z 0.346729546785 yaw_offset 0.0
data.orientation.z 0.346729546785 yaw_offset 0.0
data.orientation.z 0.346729546785 yaw_offset 0.0
data.orientation.z 0.346729546785 yaw_offset 0.0
data.orientation.z 0.346729546785 yaw_offset 0.0
data.orientation.z 0.346729546785 yaw_offset 0.0
data.orientation.z 0.346729546785 yaw_offset 0.0
data.orientation.z 0.346729546785 yaw_offset 0.0
data.orientation.z 0.346729546785 yaw_offset 0.0
data.orientation.z 0.346729546785 yaw_offset 0.0
data.orientation.z 0.346729546785 yaw_offset 0.0
data.orientation.z 0.346729546785 yaw_offset 0.0
data.orientation.z 0.346729546785 yaw_offset 0.0
data.orientation.z 0.34672921896 yaw_offset 0.0
data.orientation.z 0.34672921896 yaw_offset 0.0
data.orientation.z 0.346729546785 yaw_offset 0.0
data.orientation.z 0.34672921896 yaw_offset 0.0
data.orientation.z 0.34672921896 yaw_offset 0.0
data.orientation.z 0.34672921896 yaw_offset 0.0
data.orientation.z 0.34672921896 yaw_offset 0.0
data.orientation.z 0.34672921896 yaw_offset 0.0
data.orientation.z 0.34672921896 yaw_offset 0.0
data.orientation.z 0.34672921896 yaw_offset 0.0
data.orientation.z 0.34672921896 yaw_offset 0.0
data.orientation.z 0.34672921896 yaw_offset 0.0
data.orientation.z 0.34672921896 yaw_offset 0.0
data.orientation.z 0.34672921896 yaw_offset 0.0
data.orientation.z 0.34672921896 yaw_offset 0.0
data.orientation.z 0.34672921896 yaw_offset 0.0
data.orientation.z 0.34672921896 yaw_offset 0.0
data.orientation.z 0.34672921896 yaw_offset 0.0
data.orientation.z 0.346616089344 yaw_offset 0.0
data.orientation.z 0.346616089344 yaw_offset 0.0
data.orientation.z 0.346616089344 yaw_offset 0.0
data.orientation.z 0.346616089344 yaw_offset 0.0
data.orientation.z 0.346616089344 yaw_offset 0.0
data.orientation.z 0.346616089344 yaw_offset 0.0
data.orientation.z 0.346616089344 yaw_offset 0.0
data.orientation.z 0.346616089344 yaw_offset 0.0
data.orientation.z 0.346616089344 yaw_offset 0.0
data.orientation.z 0.346616089344 yaw_offset 0.0
data.orientation.z 0.346616089344 yaw_offset 0.0
data.orientation.z 0.346616089344 yaw_offset 0.0
data.orientation.z 0.346616089344 yaw_offset 0.0
data.orientation.z 0.346616089344 yaw_offset 0.0
data.orientation.z 0.346616089344 yaw_offset 0.0
data.orientation.z 0.346616089344 yaw_offset 0.0
data.orientation.z 0.346616089344 yaw_offset 0.0
data.orientation.z 0.34661629796 yaw_offset 0.0
data.orientation.z 0.34661629796 yaw_offset 0.0
data.orientation.z 0.346616089344 yaw_offset 0.0
data.orientation.z 0.346616089344 yaw_offset 0.0
data.orientation.z 0.346616089344 yaw_offset 0.0
data.orientation.z 0.346616089344 yaw_offset 0.0
yaw_offset -0.203412234783
data.orientation.z 0.346616089344 yaw_offset 0.550028324127
data.orientation.z 0.346616089344 yaw_offset 0.550028324127
fcam.yaw -0.203412234783
<<<< Initializing IMU orientation >>>>
<<<< ORIGIN SET AND CALIBRATION DONE >>>>
data.orientation.z 0.346616089344 yaw_offset 0.550028324127
data.orientation.z 0.346616089344 yaw_offset 0.550028324127
data.orientation.z 0.346616089344 yaw_offset 0.550028324127
data.orientation.z 0.346616089344 yaw_offset 0.550028324127
data.orientation.z 0.346616089344 yaw_offset 0.550028324127
data.orientation.z 0.346616089344 yaw_offset 0.550028324127
data.orientation.z 0.346616089344 yaw_offset 0.550028324127
data.orientation.z 0.346615761518 yaw_offset 0.550028324127
fcam.yaw -0.203412234783
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
fcam.yaw -0.203412234783
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346616089344 yaw_offset 0.550028324127
fcam.yaw -0.203412234783
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346616089344 yaw_offset 0.550028324127
fcam.yaw -0.203412234783
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346616089344 yaw_offset 0.550028324127
fcam.yaw -0.203412234783
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346502691507 yaw_offset 0.550028324127
fcam.yaw -0.203412234783
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346502691507 yaw_offset 0.550028324127
fcam.yaw -0.20352563262
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346502691507 yaw_offset 0.550028324127
fcam.yaw -0.20352563262
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.20352563262
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346502691507 yaw_offset 0.550028324127
fcam.yaw -0.20352563262
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346502691507 yaw_offset 0.550028324127
fcam.yaw -0.20352563262
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346502691507 yaw_offset 0.550028324127
fcam.yaw -0.20352563262
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.20352563262
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.20352563262
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346502840519 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346502840519 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346502840519 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346502840519 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346502691507 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346502691507 yaw_offset 0.550028324127
fcam.yaw -0.20352563262
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346502691507 yaw_offset 0.550028324127
fcam.yaw -0.20352563262
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346502691507 yaw_offset 0.550028324127
fcam.yaw -0.20352563262
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.20352563262
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.20352563262
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346502691507 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346502691507 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503198147 yaw_offset 0.550028324127
fcam.yaw -0.203525304794
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.20352512598
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.20352512598
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.20352512598
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503198147 yaw_offset 0.550028324127
fcam.yaw -0.20352512598
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503198147 yaw_offset 0.550028324127
fcam.yaw -0.20352512598
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.20352512598
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503019333 yaw_offset 0.550028324127
fcam.yaw -0.20352512598
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503198147 yaw_offset 0.550028324127
fcam.yaw -0.20352512598
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503198147 yaw_offset 0.550028324127
fcam.yaw -0.20352512598
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503198147 yaw_offset 0.550028324127
fcam.yaw -0.20352512598
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503198147 yaw_offset 0.550028324127
fcam.yaw -0.20352512598
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503198147 yaw_offset 0.550028324127
fcam.yaw -0.20352512598
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503198147 yaw_offset 0.550028324127
fcam.yaw -0.20352512598
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503525972 yaw_offset 0.550028324127
fcam.yaw -0.20352512598
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503347158 yaw_offset 0.550028324127
fcam.yaw -0.20352512598
('est_state', array([ 0.        ,  0.        , -0.        , -0.04771711, -0.11873881,
       -0.20341223]))
data.orientation.z 0.346503347158 yaw_offset 0.550028324127
